1.062045544,56.53235653
0.922902,63.73626374
0.229973786,68.37606838
0.391651326,73.26007326
0.397495738,72.16117216
0.57439214,72.52747253
1.101288738,74.23687424
0.319151393,75.33577534
0.142498159,75.21367521
1.05387326,75.7020757
1.225981451,75.94627595
0.206883049,77.8998779
0.283319332,78.75457875
0.166209612,76.67887668
0.703666332,78.75457875
0.646943818,79.48717949
0.287247744,78.02197802
0.464355379,77.8998779
0.473979605,78.87667888
0.325068889,78.51037851
0.519357696,79.48717949
0.745537349,78.14407814
0.166742104,78.51037851
0.327724759,78.998779
1.312751335,77.28937729
0.472976813,79.48717949
0.352540516,79.48717949
0.672047689,79.36507937
0.686546738,81.31868132
0.893320431,80.95238095
0.216955542,78.998779
0.098200242,79.60927961
0.177236658,81.07448107
0.278050173,80.83028083
0.165308343,81.80708181
0.051148344,80.34188034
0.52208957,82.05128205
0.205567262,80.95238095
0.617716174,78.998779
0.68035883,81.44078144
0.154278594,82.05128205
2.674835964,81.68498168
0.38021345,81.31868132
0.258667474,81.68498168
0.364238511,80.0976801
0.394244056,81.56288156
0.591556214,78.75457875
0.314592267,79.73137973
0.072084147,82.05128205
0.207212221,79.48717949
