0.563346194,54.68346253
0.406406946,59.56072351
1.222223593,62.72609819
0.476937521,64.4379845
0.408843079,66.82816537
0.413270335,65.7622739
0.805195555,68.21705426
0.350784126,67.86175711
0.220592092,68.44315245
0.617994512,69.12144703
0.527663507,70.5749354
0.515811986,71.80232558
0.576058355,71.41472868
0.51887734,72.25452196
0.472684278,71.64082687
0.381193732,71.96382429
0.683104331,72.83591731
0.734915211,71.7377261
0.414607249,72.09302326
0.430013628,72.77131783
0.55198931,73.4496124
0.157860652,73.41731266
0.96059776,72.73901809
0.419745546,74.06330749
0.216519043,72.70671835
0.238257696,72.86821705
0.58248966,73.4496124
0.375946754,72.96511628
0.375903418,73.38501292
0.180629056,73.15891473
1.452588214,74.28940568
0.630646917,72.77131783
0.181483986,73.48191214
0.295408996,73.12661499
0.562564196,74.48320413
0.44060204,74.87080103
0.682090276,74.77390181
0.616819515,74.93540052
0.581500077,72.93281654
0.428259141,73.70801034
0.638411184,74.67700258
1.086234011,73.25581395
0.833478373,74.2248062
0.569616585,74.96770026
1.72302833,75.51679587
0.80186938,74.48320413
0.298913727,73.48191214
0.60579798,74.70930233
0.327149409,74.28940568
0.736956105,75
